3005089,Random4088,0,10/11/1950
3005090,Random4089,0,11/1/1987
3005091,Random4090,1,1/9/1984
3005092,Random4091,0,1/16/1995
3005093,Random4092,0,10/21/1990
3005094,Random4093,0,10/21/1961
3005095,Random4094,0,11/16/1988
3005096,Random4095,1,11/9/1972
3005097,Random4096,1,7/10/1960
3005098,Random4097,0,7/18/1975
3005099,Random4098,0,7/19/1990
3005100,Random4099,0,10/15/1987
3005101,Random4100,1,10/6/1960
3005102,Random4101,0,10/21/1990
3005103,Random4102,0,1/1/1974
3005104,Random4103,0,4/27/1947
3005105,Random4104,0,4/23/1969
3005106,Random4105,1,10/13/1965
3005107,Random4106,0,7/24/1961
3005108,Random4107,0,8/6/1969
3005109,Random4108,0,10/18/1954
3005110,Random4109,1,4/3/1970
3005111,Random4110,1,12/5/1969
3005112,Random4111,1,10/25/1945
3005113,Random4112,0,1/6/1951
3005114,Random4113,0,11/7/1990
3005115,Random4114,0,11/13/1977
3005116,Random4115,1,7/8/2000
3005117,Random4116,0,6/28/1989
3005118,Random4117,1,12/19/1968
3005119,Random4118,0,8/28/1956
3005120,Random4119,0,1/10/1997
3005121,Random4120,1,8/15/1954
3005122,Random4121,0,3/24/1989
3005123,Random4122,0,9/27/1953
3005124,Random4123,0,1/5/2000
3005125,Random4124,1,11/14/1994
3005126,Random4125,1,7/6/1971
3005127,Random4126,1,12/17/1958
3005128,Random4127,0,8/3/1947
3005129,Random4128,0,6/23/1995
3005130,Random4129,0,1/3/1963
3005131,Random4130,1,7/10/1999
3005132,Random4131,0,2/27/1984
3005133,Random4132,1,12/9/1961
3005134,Random4133,0,2/16/1998
3005135,Random4134,1,5/7/1991
3005136,Random4135,1,11/12/1974
3005137,Random4136,0,6/22/1955
3005138,Random4137,0,3/14/1990
3005139,Random4138,0,1/28/1994
3005140,Random4139,1,9/5/1957
3005141,Random4140,1,2/1/1951
3005142,Random4141,0,9/1/1974
3005143,Random4142,0,11/2/1964
3005144,Random4143,0,10/28/1998
3005145,Random4144,0,2/9/1983
3005146,Random4145,1,8/23/1969
3005147,Random4146,0,12/2/1984
3005148,Random4147,1,2/2/1962
3005149,Random4148,1,2/3/1988
3005150,Random4149,0,12/26/1949
3005151,Random4150,1,2/2/1946
3005152,Random4151,1,8/18/1975
3005153,Random4152,0,2/25/1975
3005154,Random4153,0,12/27/1959
3005155,Random4154,0,6/10/1987
3005156,Random4155,1,4/1/1945
3005157,Random4156,0,3/16/1986
3005158,Random4157,0,12/19/1994
3005159,Random4158,0,12/7/1980
3005160,Random4159,1,5/15/1972
3005161,Random4160,1,5/3/1979
3005162,Random4161,0,1/9/1984
3005163,Random4162,0,5/6/1953
3005164,Random4163,0,4/25/1992
3005165,Random4164,0,4/10/1997
3005166,Random4165,1,9/4/1976
3005167,Random4166,0,3/27/1955
3005168,Random4167,0,3/24/1977
3005169,Random4168,0,12/21/1966
3005170,Random4169,1,9/14/1948
3005171,Random4170,1,9/9/1980
3005172,Random4171,0,10/24/1980
3005173,Random4172,0,6/6/1955
3005174,Random4173,0,9/3/1999
3005175,Random4174,0,4/4/1950
3005176,Random4175,1,5/24/1988
3005177,Random4176,0,4/27/1981
3005178,Random4177,0,6/11/1949
3005179,Random4178,0,1/12/1956
3005180,Random4179,1,9/22/1947
3005181,Random4180,1,10/24/1947
3005182,Random4181,0,12/27/1986
3005183,Random4182,1,8/8/1968
3005184,Random4183,0,5/6/1988
3005185,Random4184,0,2/28/1989
3005186,Random4185,1,9/19/1949
3005187,Random4186,1,11/12/1997
3005188,Random4187,1,11/23/1970
3005189,Random4188,0,3/25/1946
3005190,Random4189,1,12/7/2000
3005191,Random4190,1,6/27/1979
3005192,Random4191,0,12/2/1995
3005193,Random4192,0,3/13/1979
3005194,Random4193,0,9/8/1974
3005195,Random4194,0,6/9/1990
3005196,Random4195,1,4/6/1988
3005197,Random4196,0,7/9/1955
3005198,Random4197,0,2/4/1992
3005199,Random4198,1,4/24/1950
3005200,Random4199,0,9/5/1974
3005201,Random4200,1,11/12/1997
3005202,Random4201,0,5/26/1951
3005203,Random4202,0,2/21/1996
3005204,Random4203,0,7/23/1958
3005205,Random4204,1,11/8/1954
3005206,Random4205,1,10/3/1948
3005207,Random4206,0,4/19/1954
3005208,Random4207,0,3/8/1972
3005209,Random4208,0,9/6/1957
3005210,Random4209,0,7/20/1997
3005211,Random4210,1,7/7/1992
3005212,Random4211,1,8/14/1959
3005213,Random4212,0,6/23/1987
3005214,Random4213,0,7/1/1974
3005215,Random4214,0,10/5/1961
3005216,Random4215,1,9/23/1968
3005217,Random4216,0,9/3/1952
3005218,Random4217,1,6/28/1989
3005219,Random4218,0,10/20/1992
3005220,Random4219,0,12/18/1967
3005221,Random4220,1,11/26/1966
3005222,Random4221,0,10/20/1957
3005223,Random4222,0,2/15/1948
3005224,Random4223,0,4/27/1978
3005225,Random4224,0,10/4/1961
3005226,Random4225,1,9/13/1995
3005227,Random4226,0,4/14/1967
3005228,Random4227,0,4/23/1977
3005229,Random4228,0,6/26/1989
3005230,Random4229,0,11/12/1996
3005231,Random4230,1,12/27/1982
3005232,Random4231,0,4/11/1950
3005233,Random4232,0,6/19/1999
3005234,Random4233,0,12/9/1973
3005235,Random4234,0,12/11/1971
3005236,Random4235,1,1/13/1977
3005237,Random4236,1,4/12/1985
3005238,Random4237,0,11/25/1958
3005239,Random4238,0,1/5/1982
3005240,Random4239,0,9/2/1983
3005241,Random4240,1,3/25/1949
3005242,Random4241,0,6/11/1976
3005243,Random4242,0,11/16/1980
3005244,Random4243,0,5/22/1985
3005245,Random4244,0,6/24/1999
3005246,Random4245,1,5/25/1965
3005247,Random4246,0,9/16/1978
3005248,Random4247,0,2/3/1977
3005249,Random4248,0,11/20/1974
3005250,Random4249,0,12/21/1978
3005251,Random4250,1,1/21/1976
3005252,Random4251,1,12/1/1990
3005253,Random4252,0,10/23/1957
3005254,Random4253,1,8/20/1987
3005255,Random4254,1,3/26/1951
3005256,Random4255,1,1/4/1992
3005257,Random4256,0,11/13/1962
3005258,Random4257,0,6/9/1945
3005259,Random4258,0,3/16/1998
3005260,Random4259,0,3/3/1980
3005261,Random4260,1,9/7/1999
3005262,Random4261,0,8/1/1965
3005263,Random4262,0,6/28/1981
3005264,Random4263,0,4/20/1948
3005265,Random4264,0,5/28/1949
3005266,Random4265,1,1/18/1945
3005267,Random4266,0,7/3/1963
3005268,Random4267,1,8/25/1946
3005269,Random4268,0,7/24/1974
3005270,Random4269,0,11/28/1958
3005271,Random4270,1,9/17/1980
3005272,Random4271,0,9/3/1971
3005273,Random4272,0,11/27/1973
3005274,Random4273,0,7/25/1956
3005275,Random4274,0,5/3/1951
3005276,Random4275,1,6/1/1960
3005277,Random4276,0,4/12/1977
3005278,Random4277,1,1/15/1989
3005279,Random4278,0,3/23/1988
3005280,Random4279,0,11/25/1948
3005281,Random4280,1,11/26/1955
3005282,Random4281,1,8/20/1972
3005283,Random4282,0,8/25/1969
3005284,Random4283,0,10/25/1960
3005285,Random4284,0,11/28/1966
3005286,Random4285,1,12/13/1958
3005287,Random4286,0,4/8/1961
3005288,Random4287,1,5/27/1974
3005289,Random4288,0,1/19/1969
3005290,Random4289,0,8/3/1986
3005291,Random4290,1,4/27/1988
3005292,Random4291,0,6/25/1989
3005293,Random4292,0,12/14/1952
3005294,Random4293,0,8/14/1956
3005295,Random4294,0,2/14/1969
3005296,Random4295,1,11/26/1979
3005297,Random4296,0,10/1/1979
3005298,Random4297,0,3/19/1949
3005299,Random4298,0,10/19/1972
3005300,Random4299,0,3/11/1972
3005301,Random4300,1,9/8/1949
3005302,Random4301,0,8/1/1977
3005303,Random4302,0,3/12/1999
3005304,Random4303,0,10/21/1958
3005305,Random4304,0,1/28/1947
3005306,Random4305,1,7/4/1998
3005307,Random4306,0,2/15/1971
3005308,Random4307,0,12/1/1970
3005309,Random4308,1,12/6/1945
3005310,Random4309,0,6/9/1988
3005311,Random4310,1,10/21/1984
3005312,Random4311,0,12/22/1969
3005313,Random4312,1,12/4/1989
3005314,Random4313,0,6/28/1998
3005315,Random4314,0,9/2/1983
3005316,Random4315,1,11/16/1991
3005317,Random4316,0,8/26/1989
3005318,Random4317,0,6/20/1981
3005319,Random4318,0,2/4/1960
3005320,Random4319,1,5/12/2000
3005321,Random4320,1,8/27/1973
3005322,Random4321,0,12/24/1974
3005323,Random4322,0,5/25/1988
3005324,Random4323,0,4/13/1971
3005325,Random4324,0,1/13/1947
3005326,Random4325,1,9/17/1984
3005327,Random4326,0,6/23/1948
3005328,Random4327,0,8/6/1987
3005329,Random4328,0,1/4/1972
3005330,Random4329,0,1/10/1996
3005331,Random4330,1,1/16/1990
3005332,Random4331,0,4/16/1958
3005333,Random4332,0,6/9/1981
3005334,Random4333,0,10/2/1973
3005335,Random4334,0,5/13/1945
3005336,Random4335,1,10/24/1953
3005337,Random4336,0,11/2/1974
3005338,Random4337,0,11/21/1954
3005339,Random4338,0,10/8/1949
3005340,Random4339,0,4/12/1959
3005341,Random4340,1,7/11/1991
3005342,Random4341,0,7/2/1955
3005343,Random4342,0,1/12/1979
3005344,Random4343,0,9/24/1951
3005345,Random4344,0,2/6/1999
3005346,Random4345,1,12/6/1967
3005347,Random4346,0,8/27/1959
3005348,Random4347,0,6/19/1962
3005349,Random4348,0,5/23/1950
3005350,Random4349,0,1/11/1969
3005351,Random4350,1,4/20/1998
3005352,Random4351,0,4/11/1976
3005353,Random4352,0,12/12/1960
3005354,Random4353,1,10/17/1956
3005355,Random4354,0,10/25/1948
3005356,Random4355,1,8/1/1987
3005357,Random4356,0,7/20/1971
3005358,Random4357,0,8/8/1985
3005359,Random4358,0,6/5/1984
3005360,Random4359,0,10/16/1971
3005361,Random4360,1,6/14/1974
3005362,Random4361,1,9/12/1991
3005363,Random4362,1,10/17/1962
3005364,Random4363,1,6/22/1958
3005365,Random4364,0,7/18/1996
3005366,Random4365,1,7/2/1963
3005367,Random4366,0,7/28/1958
3005368,Random4367,1,7/14/1950
3005369,Random4368,0,11/9/1993
3005370,Random4369,0,2/13/1986
3005371,Random4370,1,11/1/1958
3005372,Random4371,1,1/27/1982
3005373,Random4372,0,1/10/1976
3005374,Random4373,0,4/23/1963
3005375,Random4374,1,2/23/1984
3005376,Random4375,1,5/9/1980
3005377,Random4376,0,8/13/1989
3005378,Random4377,0,3/9/1958
3005379,Random4378,0,7/27/1998
3005380,Random4379,1,4/27/1949
3005381,Random4380,1,4/17/1956
3005382,Random4381,0,11/5/1957
3005383,Random4382,0,8/27/1988
3005384,Random4383,0,10/28/1950
3005385,Random4384,0,12/15/1953
3005386,Random4385,1,7/19/1985
3005387,Random4386,0,9/15/1973
3005388,Random4387,0,8/27/1982
3005389,Random4388,0,7/25/1962
3005390,Random4389,0,7/12/1946
3005391,Random4390,1,10/1/1995
3005392,Random4391,0,11/24/1964
3005393,Random4392,0,11/17/1955
3005394,Random4393,0,6/1/1959
3005395,Random4394,0,12/2/2000
3005396,Random4395,1,6/21/1950
3005397,Random4396,0,9/24/1978
3005398,Random4397,1,1/6/1946
3005399,Random4398,0,11/13/1994
3005400,Random4399,0,7/16/1982
3005401,Random4400,1,10/12/1945
3005402,Random4401,0,1/16/1999
3005403,Random4402,0,3/18/1950
3005404,Random4403,1,6/13/1960
3005405,Random4404,1,4/16/1980
3005406,Random4405,1,4/19/1958
3005407,Random4406,0,3/8/1987
3005408,Random4407,1,6/8/1984
3005409,Random4408,1,8/26/1954
3005410,Random4409,0,5/12/1976
3005411,Random4410,1,5/15/1996
3005412,Random4411,0,3/4/1970
3005413,Random4412,1,2/24/1969
3005414,Random4413,0,1/11/1966
3005415,Random4414,0,1/27/1948
3005416,Random4415,1,8/12/1961
3005417,Random4416,0,11/14/1967
3005418,Random4417,0,9/18/1960
3005419,Random4418,1,10/3/1960
3005420,Random4419,0,10/24/1987
3005421,Random4420,1,5/2/1985
3005422,Random4421,0,1/27/1995
3005423,Random4422,0,8/3/1994
3005424,Random4423,0,10/6/1953
3005425,Random4424,0,3/21/1947
3005426,Random4425,1,12/1/1947
3005427,Random4426,1,10/18/1947
3005428,Random4427,0,6/23/1958
3005429,Random4428,0,9/16/1960
3005430,Random4429,0,2/20/1989
3005431,Random4430,1,7/22/1961
3005432,Random4431,0,11/23/1955
3005433,Random4432,0,6/1/1999
3005434,Random4433,0,3/10/1984
3005435,Random4434,1,5/11/1967
3005436,Random4435,1,3/10/1961
3005437,Random4436,0,8/2/1969
3005438,Random4437,1,3/7/1981
3005439,Random4438,1,5/20/1963
3005440,Random4439,1,1/28/1970
3005441,Random4440,1,6/11/1986
3005442,Random4441,0,9/26/1969
3005443,Random4442,1,5/19/1965
3005444,Random4443,0,5/19/1989
3005445,Random4444,1,12/21/1987
3005446,Random4445,1,11/1/1963
3005447,Random4446,0,4/21/1972
3005448,Random4447,0,2/16/1990
3005449,Random4448,0,2/19/1958
3005450,Random4449,0,2/4/1949
3005451,Random4450,1,6/2/1973
3005452,Random4451,1,11/3/2000
3005453,Random4452,0,8/12/1966
3005454,Random4453,0,5/16/1964
3005455,Random4454,0,6/6/1952
3005456,Random4455,1,5/13/1986
3005457,Random4456,1,7/15/1962
3005458,Random4457,0,5/11/1961
3005459,Random4458,0,11/2/1981
3005460,Random4459,0,11/3/1964
3005461,Random4460,1,11/21/1993
3005462,Random4461,0,8/6/1992
3005463,Random4462,0,9/21/1957
3005464,Random4463,0,12/10/1952
3005465,Random4464,0,1/19/1977
3005466,Random4465,1,1/21/1995
3005467,Random4466,0,10/6/1987
3005468,Random4467,0,2/1/1985
3005469,Random4468,1,6/26/1983
3005470,Random4469,0,9/9/1954
3005471,Random4470,1,7/8/1984
3005472,Random4471,0,2/9/1968
3005473,Random4472,0,9/23/1968
3005474,Random4473,0,11/11/1989
3005475,Random4474,1,4/11/1951
3005476,Random4475,1,8/20/1989
3005477,Random4476,1,1/19/1994
3005478,Random4477,1,2/3/1970
3005479,Random4478,0,3/6/1961
3005480,Random4479,0,11/8/1951
3005481,Random4480,1,2/5/1961
3005482,Random4481,0,6/4/1969
3005483,Random4482,0,1/25/1999
3005484,Random4483,0,10/13/1950
3005485,Random4484,0,11/7/1947
3005486,Random4485,1,7/15/1991
3005487,Random4486,1,6/6/1988
3005488,Random4487,0,10/4/1956
3005489,Random4488,0,12/1/1962
3005490,Random4489,0,4/15/1997
3005491,Random4490,1,10/1/1974
3005492,Random4491,0,2/28/1965
3005493,Random4492,0,12/27/1947
3005494,Random4493,1,2/7/1984
3005495,Random4494,1,10/25/1979
3005496,Random4495,1,8/1/1966
3005497,Random4496,0,7/1/1958
3005498,Random4497,0,1/2/1977
3005499,Random4498,0,8/1/1968
3005500,Random4499,0,8/16/1992
3005501,Random4500,1,9/27/1990
3005502,Random4501,0,12/26/1961
3005503,Random4502,0,11/10/2000
3005504,Random4503,0,12/18/1957
3005505,Random4504,0,10/1/1950
3005506,Random4505,1,7/27/1966
3005507,Random4506,0,5/25/1962
3005508,Random4507,1,10/24/1948
3005509,Random4508,0,12/22/1981
3005510,Random4509,0,6/10/1951
3005511,Random4510,1,8/24/1972
3005512,Random4511,0,9/17/1952
3005513,Random4512,0,3/12/1961
3005514,Random4513,0,2/17/1972
3005515,Random4514,0,2/20/1992
3005516,Random4515,1,11/10/1973
3005517,Random4516,0,12/4/1965
3005518,Random4517,0,2/1/1955
3005519,Random4518,0,2/15/1962
3005520,Random4519,0,4/22/1962
3005521,Random4520,1,4/4/1968
3005522,Random4521,1,4/6/1985
3005523,Random4522,0,3/9/1945
3005524,Random4523,0,11/14/1953
3005525,Random4524,0,10/11/1958
3005526,Random4525,1,11/5/1963
3005527,Random4526,0,1/22/1964
3005528,Random4527,0,11/10/1985
3005529,Random4528,0,1/5/1951
3005530,Random4529,0,4/5/1981
3005531,Random4530,1,6/23/1963
3005532,Random4531,0,3/18/1981
3005533,Random4532,0,8/25/1950
3005534,Random4533,0,7/20/1974
3005535,Random4534,0,3/14/1984
3005536,Random4535,1,1/22/1953
3005537,Random4536,0,1/18/1995
3005538,Random4537,0,1/9/1989
3005539,Random4538,1,8/8/1992
3005540,Random4539,0,9/20/1982
3005541,Random4540,1,4/27/1996
3005542,Random4541,0,12/8/1974
3005543,Random4542,1,7/9/1947
3005544,Random4543,1,2/22/1954
3005545,Random4544,0,12/22/1960
3005546,Random4545,1,4/14/1974
3005547,Random4546,1,4/8/1997
3005548,Random4547,0,8/18/1994
3005549,Random4548,0,10/11/1959
3005550,Random4549,0,2/3/1989
3005551,Random4550,1,5/19/2000
3005552,Random4551,0,10/24/1981
3005553,Random4552,0,2/17/1959
3005554,Random4553,0,3/14/1956
3005555,Random4554,0,1/13/1952
3005556,Random4555,1,6/4/1974
3005557,Random4556,0,7/28/1964
3005558,Random4557,0,5/11/1992
3005559,Random4558,0,5/22/1987
3005560,Random4559,0,1/5/1980
3005561,Random4560,1,1/20/1947
3005562,Random4561,0,1/23/1952
3005563,Random4562,0,9/7/1970
3005564,Random4563,1,7/17/1961
3005565,Random4564,0,8/17/1987
3005566,Random4565,1,9/11/1953
3005567,Random4566,0,9/21/1971
3005568,Random4567,0,8/7/1989
3005569,Random4568,0,5/1/1978
3005570,Random4569,0,12/19/1978
3005571,Random4570,1,6/4/1945
3005572,Random4571,0,1/16/1960
3005573,Random4572,0,1/26/1957
3005574,Random4573,0,8/9/1947
3005575,Random4574,0,12/1/1982
3005576,Random4575,1,7/16/1983
3005577,Random4576,0,5/9/1964
3005578,Random4577,0,4/25/1971
3005579,Random4578,1,6/27/1964
3005580,Random4579,1,12/11/1971
3005581,Random4580,1,12/2/1956
3005582,Random4581,0,3/20/1960
3005583,Random4582,1,9/22/1955
3005584,Random4583,0,2/24/1995
3005585,Random4584,1,5/27/1985
3005586,Random4585,1,1/18/1988
3005587,Random4586,1,6/5/1950
3005588,Random4587,0,11/8/1948
3005589,Random4588,0,7/23/1997
3005590,Random4589,0,4/11/1980
3005591,Random4590,1,2/25/1972
3005592,Random4591,0,6/10/1972
3005593,Random4592,0,12/15/1980
3005594,Random4593,0,2/2/1989
3005595,Random4594,0,7/27/1970
3005596,Random4595,1,3/2/1981
3005597,Random4596,0,1/20/1973
3005598,Random4597,1,3/15/1985
3005599,Random4598,0,3/16/1959
3005600,Random4599,0,8/6/1967
3005601,Random4600,1,11/28/1985
3005602,Random4601,0,3/2/1986
3005603,Random4602,0,8/19/1988
3005604,Random4603,0,8/7/1955
3005605,Random4604,0,7/24/1958
3005606,Random4605,1,9/6/1989
3005607,Random4606,0,1/23/1996
3005608,Random4607,0,2/24/1990
3005609,Random4608,1,4/18/1962
3005610,Random4609,0,10/19/1948
3005611,Random4610,1,2/18/1957
3005612,Random4611,0,5/12/1975
3005613,Random4612,0,10/11/1950
3005614,Random4613,0,11/1/1987
3005615,Random4614,0,1/9/1984
3005616,Random4615,1,1/16/1995
3005617,Random4616,1,10/21/1990
3005618,Random4617,0,10/21/1961
3005619,Random4618,1,11/16/1988
3005620,Random4619,0,11/9/1972
3005621,Random4620,1,7/10/1960
3005622,Random4621,1,7/18/1975
3005623,Random4622,0,7/19/1990
3005624,Random4623,0,10/15/1987
3005625,Random4624,0,10/6/1960
3005626,Random4625,1,10/21/1990
3005627,Random4626,0,1/1/1974
3005628,Random4627,0,4/27/1947
3005629,Random4628,1,4/23/1969
3005630,Random4629,0,10/13/1965
3005631,Random4630,1,7/24/1961
3005632,Random4631,0,8/6/1969
3005633,Random4632,0,10/18/1954
3005634,Random4633,0,4/3/1970
3005635,Random4634,0,12/5/1969
3005636,Random4635,1,10/25/1945
3005637,Random4636,0,1/6/1951
3005638,Random4637,0,11/7/1990
3005639,Random4638,0,11/13/1977
3005640,Random4639,0,7/8/2000
3005641,Random4640,1,6/28/1989
3005642,Random4641,0,12/19/1968
3005643,Random4642,0,8/28/1956
3005644,Random4643,1,1/10/1997
3005645,Random4644,0,8/15/1954
3005646,Random4645,1,3/24/1989
3005647,Random4646,0,9/27/1953
3005648,Random4647,0,1/5/2000
3005649,Random4648,0,11/14/1994
3005650,Random4649,0,7/6/1971
3005651,Random4650,1,12/17/1958
3005652,Random4651,1,8/3/1947
3005653,Random4652,0,6/23/1995
3005654,Random4653,0,1/3/1963
3005655,Random4654,0,7/10/1999
3005656,Random4655,1,2/27/1984
3005657,Random4656,1,12/9/1961
3005658,Random4657,1,2/16/1998
3005659,Random4658,1,5/7/1991
3005660,Random4659,0,11/12/1974
3005661,Random4660,1,6/22/1955
3005662,Random4661,0,3/14/1990
3005663,Random4662,0,1/28/1994
3005664,Random4663,1,9/5/1957
3005665,Random4664,0,2/1/1951
3005666,Random4665,1,9/1/1974
3005667,Random4666,0,11/2/1964
3005668,Random4667,0,10/28/1998
3005669,Random4668,0,2/9/1983
3005670,Random4669,0,8/23/1969
3005671,Random4670,1,12/2/1984
3005672,Random4671,0,2/2/1962
3005673,Random4672,0,2/3/1988
3005674,Random4673,1,12/26/1949
3005675,Random4674,0,2/2/1946
3005676,Random4675,1,8/18/1975
3005677,Random4676,0,2/25/1975
3005678,Random4677,0,12/27/1959
3005679,Random4678,0,6/10/1987
3005680,Random4679,0,4/1/1945
3005681,Random4680,1,3/16/1986
3005682,Random4681,0,12/19/1994
3005683,Random4682,0,12/7/1980
3005684,Random4683,1,5/15/1972
3005685,Random4684,0,5/3/1979
3005686,Random4685,1,1/9/1984
3005687,Random4686,0,5/6/1953
3005688,Random4687,0,4/25/1992
3005689,Random4688,0,4/10/1997
3005690,Random4689,1,9/4/1976
3005691,Random4690,1,3/27/1955
3005692,Random4691,0,3/24/1977
3005693,Random4692,0,12/21/1966
3005694,Random4693,0,9/14/1948
3005695,Random4694,1,9/9/1980
3005696,Random4695,1,10/24/1980
3005697,Random4696,0,6/6/1955
3005698,Random4697,0,9/3/1999
3005699,Random4698,0,4/4/1950
3005700,Random4699,0,5/24/1988
3005701,Random4700,1,4/27/1981
3005702,Random4701,1,6/11/1949
3005703,Random4702,0,1/12/1956
3005704,Random4703,0,9/22/1947
3005705,Random4704,0,10/24/1947
3005706,Random4705,1,12/27/1986
3005707,Random4706,1,8/8/1968
3005708,Random4707,0,5/6/1988
3005709,Random4708,1,2/28/1989
3005710,Random4709,1,9/19/1949
3005711,Random4710,1,11/12/1997
3005712,Random4711,0,11/23/1970
3005713,Random4712,0,3/25/1946
3005714,Random4713,0,12/7/2000
3005715,Random4714,0,6/27/1979
3005716,Random4715,1,12/2/1995
3005717,Random4716,1,3/13/1979
3005718,Random4717,0,9/8/1974
3005719,Random4718,0,6/9/1990
3005720,Random4719,0,4/6/1988
3005721,Random4720,1,7/9/1955
